video,track_id,vf_mm_s,vr_mm_s,delta_vf_mm_s,delta_vr_mm_s,radius_um,delta_radius_um,charge_C,delta_charge_C,n,e_calc,delta_e_calc,error_pct,dq_d,dq_V,dq_eta,dq_rho,dq_b,dq_p,dq_vf,dq_vr,dq_g
trial3.mov,3298,0.123045415969432,0.2734167169231146,0.006152270798471601,0.01367083584615573,1.0349958166957625,0.027058579224461688,1.9508984119940528e-18,1.1155236918868189e-19,12,1.6257486766617107e-19,9.29603076572349e-21,1.4824392423040404,2.6011978826587552e-20,3.901796980060729e-22,6.69928279437717e-21,6.126263457734008e-21,2.1483510135477317e-21,2.1734515528697027e-21,8.455768834243052e-20,6.727101967673948e-20,1.1065771477001656e-22
trial3.mov,3392,0.1267448990031417,0.2946951727171307,0.0063372449501570855,0.014734758635856535,1.0510209204960503,0.02746275250358067,2.108249554813861e-18,1.2033368118574623e-19,13,1.6217304267798932e-19,9.256437014288171e-21,1.2316121585451478,2.810999406418511e-20,4.2164992782862377e-22,7.2357641880067e-21,6.610523130668911e-21,2.2875418490410895e-21,2.3142690252405566e-21,9.027708867708336e-20,7.37104761005097e-20,1.1940481992817888e-22
trial3.mov,3416,0.1474806906043262,0.3216999331417904,0.007374034530216311,0.01608499665708952,1.1368115048421186,0.02962626962256946,2.552424376792803e-18,1.4553978587075477e-19,16,1.5952652354955018e-19,9.096236616922173e-21,-0.4203972849249769,3.4032325023904204e-20,5.104848957780793e-22,8.73740512747663e-21,7.94488423820583e-21,2.5676719156404478e-21,2.5976741729337564e-21,1.1051419430057247e-19,8.750518561568323e-20,1.4350717255374007e-22
trial3.mov,3426,0.1124840949433689,0.3229987260013495,0.005624204747168446,0.016149936300067474,0.9878740147484695,0.02587001851517513,2.038295718584851e-18,1.1616427374015754e-19,13,1.5679197835268083e-19,8.935713364627502e-21,-2.1273543366536622,2.717727624779824e-20,4.0765916002331402e-22,7.011030555654587e-21,6.4304592059930355e-21,2.347448569253688e-21,2.3748740645933715e-21,8.330534910617489e-20,7.559045829737633e-20,1.1615235282429195e-22
trial3.mov,3441,0.0936803627811601,0.0937367457861423,0.004684018139058006,0.004686837289307116,0.8981393388745653,0.023606195805418725,7.915428392496475e-19,4.789626674018186e-20,5,1.5830856784992951e-19,9.579253348036372e-21,-1.1806692572225246,1.0553904523328726e-20,1.583085741822742e-22,2.7324874852435373e-21,2.522383388665248e-21,9.987507956016294e-22,1.0104181687431363e-21,4.213039029618725e-20,1.979452422160843e-20,4.5561405520158436e-23
trial3.mov,3450,0.1301899247029727,0.2868743300825216,0.006509496235148636,0.01434371650412608,1.065735060022425,0.02783384896676622,2.117658622658773e-18,1.2098747184848005e-19,13,1.628968171275979e-19,9.306728603729235e-21,1.6834064466903256,2.8235448302117456e-20,4.235317414727992e-22,7.264601338831173e-21,6.631185904274516e-21,2.267187474840724e-21,2.2936771730331367e-21,9.180996902098437e-20,7.283073192536772e-20,1.197780485751147e-22
trial3.mov,3470,0.1557500360375996,0.1499787932578243,0.00778750180187998,0.0074989396628912155,1.1693287642719024,0.030446219200777613,1.7139602047570672e-18,1.0297501637204245e-19,11,1.558145640688243e-19,9.361365124731131e-21,-2.73747561246923,2.2852802730094538e-20,3.4279205466321304e-22,5.861952133427762e-21,5.321608429585548e-21,1.6778552900384142e-21,1.697460851103489e-21,9.080597082837804e-20,4.20401444956645e-20,9.61233618213881e-23
trial3.mov,3486,0.1106865231591466,0.1844959714120159,0.0055343261579573295,0.009224798570600797,0.9796369807549624,0.025662239796390277,1.3692223005615751e-18,7.93948198219913e-20,9,1.5213581117350835e-19,8.821646646887922e-21,-5.0338257343892945,1.8256297340821172e-20,2.7384447106616885e-22,4.7110897257164065e-21,4.323334717979979e-21,1.5896282976875246e-21,1.6081999437629015e-21,6.397810664472668e-20,4.278980005032126e-20,7.809170117575246e-23
trial3.mov,3498,0.0824883362918022,0.1874734915722813,0.00412441681459011,0.009373674578614065,0.8403999564902245,0.022149183548639182,1.060841441468297e-18,6.113787286007354e-20,7,1.5154877735261386e-19,8.733981837153363e-21,-5.40026382483529,1.41445525529107e-20,2.1216829678038923e-22,3.672054950296061e-21,3.405925101152107e-21,1.4262854941862384e-21,1.4429460874713286e-21,4.63866487823693e-20,3.683477227320498e-20,6.152067641739929e-23
trial4.mov,28,0.1648785425101217,0.0422368421052634,0.008243927125506086,0.0021118421052631698,1.20423838971354,0.03132644621340866,1.1980314560840076e-18,8.322351666306207e-20,7,1.7114735086914394e-19,1.1889073809008867e-20,6.8335523527739985,1.5973752747786902e-20,2.39606300801061e-22,4.093693863855074e-21,3.7102077904154336e-21,1.1399018090392183e-21,1.153221763614488e-21,8.055156842287575e-20,1.2215670395930533e-20,6.701689010327335e-23
trial4.mov,67,0.0979959458236666,0.1982403793383026,0.00489979729118333,0.009912018966915131,0.9194760076883816,0.024144533826143892,1.283317169516254e-18,7.395454160904182e-20,8,1.6041464618953176e-19,9.244317701130228e-21,0.13398638547550817,1.7110895593550175e-20,2.5666344416988057e-22,4.426073542153262e-21,4.079094666297465e-21,1.5832690231584259e-21,1.6017651794038336e-21,5.736994764998141e-20,4.293958250345607e-20,7.368003136967287e-23
trial4.mov,73,0.1010795454545444,0.0582480144618269,0.0050539772727272204,0.0029124007230913454,0.934435631173911,0.024521952300651226,7.023577730659191e-19,4.5064100619103106e-20,4,1.7558944326647977e-19,1.1266025154775776e-20,9.606394048988621,9.364770307545648e-21,1.40471560232029e-22,2.420880665853966e-21,2.228637326862478e-21,8.532244364959366e-22,8.631921915379421e-22,4.2022873979322564e-20,1.2838628089325444e-20,4.02555179887637e-23
trial4.mov,88,0.0621867576371925,0.1481062492776634,0.0031093378818596255,0.0074053124638831696,0.7246234426594304,0.019226482036512876,7.0266230314362e-19,4.073085175231441e-20,4,1.75665575785905e-19,1.0182712938078602e-20,9.653917469353939,9.368830708581674e-21,1.40532466250043e-22,2.448398673524866e-21,2.297307106745665e-21,1.087678292049472e-21,1.1003812719003509e-21,3.0745525965626943e-20,2.4743732507838898e-20,4.149588641413862e-23
trial4.mov,90,0.0782284717778083,0.1976135235006282,0.003911423588890415,0.009880676175031411,0.8174029625377567,0.02156877501028818,1.0516876141234619e-18,6.052678072187445e-20,7,1.5024108773192313e-19,8.646682960267778e-21,-6.216549480697174,1.4022501521646218e-20,2.1033753123818516e-22,3.644655363445369e-21,3.3874990371255988e-21,1.4518831099925321e-21,1.4688421673164132e-21,4.4929342153560675e-20,3.7671510974810723e-20,6.118784895344962e-23
trial4.mov,99,0.0557828104971234,0.2834403820816764,0.0027891405248561705,0.014172019104083819,0.6842756725220503,0.018207455066079962,1.0640475689440702e-18,6.16007571225869e-20,7,1.520067955634386e-19,8.800108160369558e-21,-5.114359823072036,1.418730091925442e-20,2.1280952230123503e-22,3.717999481377209e-21,3.505353055253364e-21,1.738777102169888e-21,1.759082689478363e-21,3.981168757287444e-20,4.4453630543632136e-20,6.331662360099915e-23
trial4.mov,108,0.0798835341988755,0.547755998010708,0.003994176709943775,0.0273877999005354,0.8264103340969671,0.021796114172251718,2.4217139025324196e-18,1.3962290417971568e-19,15,1.614475935021613e-19,9.308193611981045e-21,0.7787724732592437,3.2289518700432454e-20,4.843427998802144e-22,8.388595124598045e-21,7.790323647942419e-21,3.308502929058553e-21,3.347149158581266e-21,8.444765834132707e-20,1.0567437577650042e-19,1.4071536045074516e-22
trial4.mov,128,0.0747088730861017,0.0813182492248215,0.0037354436543050856,0.004065912461241075,0.7979265471900039,0.0210771725980288,5.794277009952697e-19,3.498734897025009e-20,4,1.4485692524881744e-19,8.746837242562523e-21,-9.57744990710522,7.725702679937003e-21,1.158855448344959e-22,2.010125469893526e-21,1.8717185206080244e-21,8.184981943034534e-22,8.280585789411121e-22,3.045529074838139e-20,1.5099312702635197e-20,3.380854964729142e-23
trial4.mov,154,0.1927168946332001,0.1543269230769405,0.009635844731660006,0.007716346153847024,1.305118070947993,0.033869827568769204,2.186233425584168e-18,1.3337874348624394e-19,14,1.5615953039886913e-19,9.527053106160281e-21,-2.5221408246759447,2.9149779007789137e-20,4.372467026066075e-22,7.452763038115964e-21,6.725484991205028e-21,1.9242038113283627e-21,1.9466898882390242e-21,1.2028629216845378e-19,4.860980955150795e-20,1.2148136128256564e-22
trial4.mov,255,0.17708333333333,0.29432553143778,0.008854166666666502,0.014716276571889002,1.2494372950903136,0.032466044361639156,2.835607068234877e-18,1.629890605245474e-19,18,1.5753372601304872e-19,9.0549478069193e-21,-1.6643408158247677,3.780809424313181e-20,5.67121436332115e-22,9.678627713869553e-21,8.754305115995538e-21,2.603480387604523e-21,2.633903412020653e-21,1.30826759062908e-19,8.852098673538814e-20,1.5812761435614146e-22
trial4.mov,270,0.1306878597598592,0.4795568181818455,0.006534392987992959,0.023977840909092274,1.0678456455588248,0.027887077811962785,3.1051086108788636e-18,1.763101143684412e-19,19,1.634267689936244e-19,9.279479703602167e-21,2.0142128549465745,4.140144814505199e-20,6.210217470167728e-22,1.0651320312366158e-20,9.72143233401924e-21,3.318031082587117e-21,3.35679885169206e-21,1.193940806000988e-19,1.220064721059615e-19,1.7559667478975372e-22
trial4.mov,344,0.0653021480331262,0.2330411985018587,0.00326510740165631,0.011652059925092936,0.7435013533548414,0.01970316955534057,1.0254554028481336e-18,5.905201452477528e-20,6,1.7090923380802227e-19,9.84200242079588e-21,6.684914986281067,1.3672738704641864e-20,2.0509108877318578e-22,3.5688363246818404e-21,3.3416021972932848e-21,1.5491189899930387e-21,1.5672117323363586e-21,4.083362714705536e-20,4.005005622974593e-20,6.035882009295133e-23
trial4.mov,374,0.048014109132731,0.3256863157384517,0.0024007054566365506,0.016284315786922587,0.6320878617883545,0.016888916929143693,1.0734199571163414e-18,6.257449151092404e-20,7,1.5334570815947735e-19,8.939213072989148e-21,-4.27858417011401,1.4312266094884632e-20,2.1468400001065214e-22,3.766138977513998e-21,3.5755963704261056e-21,1.8902046509675057e-21,1.912276110565318e-21,3.858184426121228e-20,4.677519315021613e-20,6.458541524051627e-23
trial4.mov,393,0.093750000000005,0.0885416666666713,0.0046875000000002505,0.004427083333333566,0.898487480897135,0.023614979970102545,7.702189997125616e-19,4.6870086180535424e-20,5,1.5404379994251233e-19,9.374017236107084e-21,-3.8428215090434863,1.0269586662834261e-20,1.5404380610427978e-22,2.6588346485604063e-21,2.454327194686633e-21,9.71484520297563e-22,9.828333744484749e-22,4.155024745576094e-20,1.8705318564447896e-20,4.43321174364064e-23
trial4.mov,407,0.0594703404154575,0.2494757835841093,0.002973517020772875,0.012473789179205465,0.7077745385206862,0.018800979741422412,1.0058882381317837e-18,5.806839150597402e-20,6,1.6764803968863062e-19,9.67806525099567e-21,4.6492132887831605,1.3411843175090563e-20,2.0117765567342002e-22,3.508941830454337e-21,3.2988247577643022e-21,1.5921154122124334e-21,1.6107091263727295e-21,3.891367746084172e-20,4.061302876328003e-20,5.958613716758944e-23
